"time","posRate"
1,0.48
2,0.409836065573771
3,0.35042735042735
4,0.476190476190476
5,0.452554744525547
6,0.480519480519481
7,0.358490566037736
8,0.307692307692308
9,0.412280701754386
10,0.34
11,0.459183673469388
12,0.339449541284404
13,0.333333333333333
14,0.392523364485981
15,0.327102803738318
16,0.26865671641791
17,0.423076923076923
18,0.37956204379562
19,0.512605042016807
20,0.525179856115108
21,0.392307692307692
22,0.46583850931677
23,0.525925925925926
24,0.384615384615385
25,0.586826347305389
26,0.394736842105263
27,0.591836734693878
28,0.56953642384106
29,0.571428571428571
30,0.568345323741007
31,0.384615384615385
32,0.4
33,0.516483516483517
34,0.514705882352941
35,0.446808510638298
36,0.468253968253968
37,0.521739130434783
38,0.46218487394958
39,0.456
40,0.512
41,0.412280701754386
42,0.490384615384615
43,0.411764705882353
44,0.541984732824427
45,0.568627450980392
46,0.529411764705882
47,0.462962962962963
48,0.457943925233645
49,0.432
50,0.505154639175258
51,0.559139784946237
52,0.517647058823529
53,0.586206896551724
54,0.486486486486487
55,0.465753424657534
56,0.363636363636364
57,0.433333333333333
58,0.416666666666667
59,0.353846153846154
60,0.492753623188406
61,0.283582089552239
62,0.36231884057971
63,0.434210526315789
64,0.418918918918919
65,0.423529411764706
66,0.473684210526316
67,0.41
68,0.390243902439024
69,0.322222222222222
70,0.390243902439024
71,0.40506329113924
72,0.413793103448276
73,0.393939393939394
74,0.446808510638298
75,0.465116279069767
76,0.396946564885496
77,0.458823529411765
78,0.43801652892562
79,0.421052631578947
80,0.393939393939394
81,0.431372549019608
82,0.4
83,0.444444444444444
84,0.452380952380952
85,0.32258064516129
86,0.409638554216867
87,0.429906542056075
88,0.466019417475728
89,0.475728155339806
90,0.471910112359551
91,0.451612903225806
92,0.350515463917526
93,0.328
94,0.347107438016529
95,0.442477876106195
96,0.439252336448598
97,0.543478260869565
98,0.413461538461538
99,0.481818181818182
100,0.410526315789474
101,0.435294117647059
102,0.373913043478261
103,0.372549019607843
104,0.428571428571429
105,0.476635514018692
106,0.338235294117647
107,0.408163265306122
108,0.397260273972603
109,0.449438202247191
110,0.492537313432836
111,0.561643835616438
112,0.37037037037037
113,0.41
114,0.4
115,0.409638554216867
116,0.434210526315789
117,0.373493975903614
118,0.4
119,0.418604651162791
120,0.46969696969697
121,0.48
122,0.418367346938776
123,0.4375
124,0.384615384615385
125,0.471910112359551
126,0.457831325301205
127,0.418803418803419
128,0.451923076923077
129,0.458715596330275
130,0.375
131,0.5
132,0.5
133,0.378378378378378
134,0.373134328358209
135,0.52212389380531
136,0.389312977099237
137,0.292307692307692
138,0.6
139,0.51
140,0.470588235294118
141,0.442105263157895
142,0.533333333333333
143,0.420560747663551
144,0.395833333333333
145,0.470588235294118
146,0.346153846153846
147,0.426356589147287
148,0.404255319148936
149,0.470588235294118
150,0.403225806451613
151,0.385245901639344
152,0.393258426966292
153,0.372549019607843
154,0.345454545454545
155,0.429577464788732
156,0.544444444444444
157,0.496350364963504
158,0.5625
159,0.51219512195122
160,0.494252873563218
161,0.38135593220339
162,0.376344086021505
163,0.404040404040404
164,0.442105263157895
165,0.422413793103448
166,0.494736842105263
167,0.264705882352941
168,0.414893617021277
169,0.355555555555556
170,0.393617021276596
171,0.407766990291262
172,0.291139240506329
173,0.379310344827586
174,0.415841584158416
175,0.373913043478261
176,0.411764705882353
177,0.355421686746988
178,0.511627906976744
179,0.4140625
180,0.424657534246575
181,0.595890410958904
182,0.5
183,0.574074074074074
184,0.574468085106383
185,0.542253521126761
186,0.518796992481203
187,0.576687116564417
188,0.533333333333333
189,0.458646616541353
190,0.573170731707317
191,0.326086956521739
192,0.363801054018445
193,0.401515151515151
194,0.516666666666667
195,0.53968253968254
196,0.467625899280576
197,0.490566037735849
198,0.518987341772152
199,0.542253521126761
200,0.424242424242424
201,0.438271604938272
202,0.453237410071942
203,0.503703703703704
204,0.41304347826087
205,0.4
206,0.410958904109589
207,0.440944881889764
208,0.447852760736196
209,0.409090909090909
210,0.485714285714286
211,0.37956204379562
212,0.492424242424242
213,0.420289855072464
214,0.44954128440367
215,0.460869565217391
216,0.428571428571429
217,0.421487603305785
218,0.432432432432432
219,0.373831775700935
220,0.336538461538462
221,0.360824742268041
222,0.373983739837398
223,0.394230769230769
224,0.401360544217687
225,0.410596026490066
226,0.368
227,0.438502673796791
228,0.359649122807018
229,0.39375
230,0.462025316455696
231,0.456140350877193
232,0.527472527472527
233,0.5
234,0.549707602339181
235,0.460227272727273
236,0.53960396039604
237,0.527093596059113
238,0.507407407407407
239,0.530769230769231
240,0.509615384615385
241,0.585365853658537
242,0.571428571428571
243,0.559585492227979
244,0.582089552238806
245,0.502702702702703
246,0.5
247,0.497797356828194
248,0.432291666666667
249,0.443243243243243
250,0.485380116959064
251,0.444444444444444
252,0.486910994764398
253,0.429292929292929
254,0.443298969072165
255,0.391304347826087
256,0.565656565656566
257,0.47926267281106
258,0.4
259,0.445714285714286
260,0.541666666666667
261,0.455696202531646
262,0.439613526570048
263,0.478260869565217
264,0.448979591836735
265,0.431137724550898
266,0.410596026490066
267,0.463414634146341
268,0.416666666666667
269,0.50253807106599
270,0.473684210526316
271,0.325925925925926
272,0.394736842105263
273,0.344086021505376
274,0.369565217391304
275,0.426666666666667
276,0.459770114942529
277,0.263157894736842
278,0.404040404040404
279,0.461165048543689
280,0.338983050847458
281,0.42798353909465
282,0.400881057268722
283,0.374449339207048
284,0.459558823529412
285,0.456953642384106
286,0.457875457875458
287,0.392592592592593
288,0.496402877697842
289,0.384955752212389
290,0.422145328719723
291,0.386206896551724
292,0.447098976109215
293,0.44578313253012
294,0.4453125
295,0.436548223350254
296,0.409722222222222
297,0.538461538461538
298,0.464864864864865
299,0.362637362637363
300,0.397196261682243
301,0.368627450980392
302,0.347150259067358
303,0.396
304,0.450495049504951
305,0.378531073446328
306,0.397260273972603
307,0.415
308,0.405172413793103
309,0.368181818181818
310,0.432558139534884
311,0.426666666666667
312,0.508064516129032
313,0.46078431372549
314,0.353982300884956
315,0.393617021276596
316,0.400966183574879
317,0.443850267379679
318,0.416666666666667
319,0.341968911917098
320,0.32089552238806
321,0.319148936170213
322,0.289655172413793
323,0.340782122905028
324,0.263565891472868
325,0.321782178217822
326,0.319526627218935
327,0.312169312169312
328,0.317647058823529
329,0.232044198895028
330,0.4
331,0.295238095238095
332,0.320855614973262
333,0.285714285714286
334,0.382075471698113
335,0.342222222222222
336,0.419087136929461
337,0.363636363636364
338,0.391489361702128
339,0.349206349206349
340,0.384279475982533
341,0.380952380952381
342,0.442307692307692
343,0.366533864541833
344,0.383561643835616
345,0.426751592356688
346,0.417543859649123
347,0.38671875
348,0.340336134453782
349,0.330434782608696
350,0.256410256410256
351,0.325966850828729
352,0.35
353,0.359832635983264
354,0.313636363636364
355,0.295454545454545
356,0.316831683168317
357,0.270935960591133
358,0.32
359,0.324200913242009
360,0.339622641509434
361,0.371308016877637
362,0.373540856031128
363,0.434977578475336
364,0.328828828828829
365,0.304123711340206
366,0.372549019607843
367,0.341772151898734
368,0.340740740740741
369,0.338028169014085
370,0.327731092436975
371,0.406666666666667
372,0.348739495798319
373,0.289473684210526
374,0.316037735849057
375,0.32093023255814
376,0.319587628865979
377,0.328042328042328
378,0.258771929824561
379,0.326086956521739
380,0.331877729257642
381,0.398148148148148
382,0.292035398230089
383,0.309917355371901
384,0.264591439688716
385,0.312883435582822
386,0.263157894736842
387,0.276315789473684
388,0.270175438596491
389,0.270588235294118
390,0.277027027027027
391,0.358620689655172
392,0.351428571428571
393,0.383838383838384
394,0.35472972972973
395,0.365079365079365
396,0.442508710801394
397,0.428115015974441
398,0.338308457711443
399,0.425324675324675
400,0.39039039039039
401,0.412811387900356
402,0.25609756097561
403,0.346666666666667
404,0.298578199052133
405,0.332203389830508
406,0.366666666666667
407,0.382758620689655
408,0.357894736842105
409,0.363354037267081
410,0.432885906040268
411,0.315112540192926
412,0.310344827586207
413,0.386996904024768
414,0.328859060402685
415,0.313915857605178
416,0.399416909620991
417,0.371428571428571
418,0.350993377483444
419,0.359375
420,0.360501567398119
421,0.282392026578073
422,0.35625
423,0.373333333333333
424,0.351219512195122
425,0.340236686390533
426,0.3375
427,0.325925925925926
428,0.372822299651568
429,0.321167883211679
430,0.282352941176471
431,0.189024390243902
432,0.341176470588235
433,0.316
434,0.296875
435,0.286764705882353
436,0.340136054421769
437,0.291803278688525
438,0.376383763837638
439,0.341772151898734
440,0.298192771084337
441,0.332268370607029
442,0.310344827586207
443,0.365325077399381
444,0.322222222222222
445,0.373983739837398
446,0.420245398773006
447,0.377483443708609
448,0.399477806788512
449,0.453296703296703
450,0.411027568922306
451,0.394736842105263
452,0.415865384615385
453,0.43342776203966
454,0.438692098092643
455,0.320754716981132
456,0.409836065573771
457,0.332247557003257
458,0.433628318584071
459,0.358803986710963
460,0.363380281690141
461,0.390243902439024
462,0.368731563421829
463,0.361842105263158
464,0.340909090909091
465,0.352750809061489
466,0.326760563380282
467,0.394984326018809
468,0.388888888888889
469,0.380191693290735
470,0.409090909090909
471,0.398809523809524
472,0.358552631578947
473,0.380053908355795
474,0.378461538461538
475,0.339563862928349
476,0.362162162162162
477,0.383378016085791
478,0.4
479,0.391304347826087
480,0.366906474820144
481,0.347962382445141
482,0.32475884244373
483,0.307086614173228
484,0.285714285714286
485,0.391044776119403
486,0.423076923076923
487,0.388888888888889
488,0.336448598130841
489,0.329710144927536
490,0.227810650887574
491,0.363914373088685
492,0.304526748971193
493,0.310810810810811
494,0.335195530726257
495,0.335243553008596
496,0.353846153846154
497,0.356287425149701
498,0.315315315315315
499,0.412921348314607
500,0.437869822485207
501,0.419718309859155
502,0.421296296296296
503,0.455882352941176
504,0.428198433420366
505,0.411167512690355
506,0.415472779369628
507,0.380239520958084
508,0.367924528301887
509,0.333333333333333
510,0.380794701986755
511,0.448275862068966
512,0.431137724550898
513,0.421787709497207
514,0.394285714285714
515,0.380829015544041
516,0.476331360946746
517,0.46969696969697
518,0.380952380952381
519,0.395280235988201
520,0.444444444444444
521,0.404458598726115
522,0.445482866043614
523,0.372492836676218
524,0.419047619047619
525,0.43125
526,0.464071856287425
527,0.438953488372093
528,0.400584795321637
529,0.372262773722628
530,0.425742574257426
531,0.363636363636364
532,0.370242214532872
533,0.343859649122807
534,0.409230769230769
535,0.341463414634146
536,0.346320346320346
537,0.364912280701754
538,0.330645161290323
539,0.340080971659919
540,0.33587786259542
541,0.355212355212355
542,0.336065573770492
543,0.313807531380753
544,0.328671328671329
545,0.333333333333333
546,0.381294964028777
547,0.327160493827161
548,0.369175627240143
549,0.365930599369085
550,0.436241610738255
551,0.411184210526316
552,0.385159010600707
553,0.383211678832117
554,0.51505016722408
555,0.454819277108434
556,0.50597609561753
557,0.493036211699164
558,0.470414201183432
559,0.51150895140665
560,0.478802992518703
561,0.375510204081633
562,0.424908424908425
563,0.518207282913165
564,0.425
565,0.472413793103448
566,0.389728096676737
567,0.39209726443769
568,0.402898550724638
569,0.383116883116883
570,0.425249169435216
571,0.37888198757764
572,0.39943342776204
573,0.458745874587459
574,0.407166123778502
575,0.430817610062893
576,0.438692098092643
577,0.440789473684211
578,0.478260869565217
579,0.45625
580,0.378787878787879
581,0.338509316770186
582,0.412462908011869
583,0.366666666666667
584,0.356913183279743
585,0.407942238267148
586,0.362989323843416
587,0.363984674329502
588,0.306451612903226
589,0.315789473684211
590,0.359872611464968
591,0.375838926174497
592,0.374149659863946
593,0.308724832214765
594,0.350819672131148
595,0.372822299651568
596,0.367781155015198
597,0.311740890688259
598,0.414893617021277
599,0.307971014492754
600,0.345394736842105
601,0.432748538011696
602,0.402777777777778
603,0.46875
604,0.429752066115702
605,0.47877358490566
606,0.483370288248337
607,0.502202643171806
608,0.432692307692308
609,0.463470319634703
610,0.508313539192399
611,0.507211538461538
612,0.4627539503386
613,0.381165919282511
614,0.5
615,0.44636678200692
616,0.479338842975207
617,0.366666666666667
618,0.402564102564103
619,0.357142857142857
620,0.35752688172043
621,0.402739726027397
622,0.337950138504155
623,0.385749385749386
624,0.37434554973822
625,0.39209726443769
626,0.350230414746544
627,0.338679037160506
628,0.327127659574468
629,0.33048433048433
630,0.4
631,0.325870646766169
632,0.440677966101695
633,0.373096446700508
634,0.364902506963788
635,0.374647887323944
636,0.338541666666667
637,0.464
638,0.327543424317618
639,0.367567567567568
640,0.318965517241379
641,0.301324503311258
642,0.286089238845144
643,0.29073482428115
644,0.274285714285714
645,0.349056603773585
646,0.264984227129338
647,0.321656050955414
648,0.297520661157025
649,0.401146131805158
650,0.329207920792079
651,0.361607142857143
652,0.368876080691643
653,0.392156862745098
654,0.324825986078886
655,0.430288461538462
656,0.351769911504425
657,0.443661971830986
658,0.39907192575406
659,0.461176470588235
660,0.390180878552972
